น่ากินจัง,1
ชอบนะร้านสวยมาก,1
ถึงไหนแล้ว,0
ค่าส่งแพงไหม,0
ไม่อยากเห็นหน้า,-1
อยากกินพิซซ่า,0
อยากกิน,0
คิดค่าส่งยังไง,0
ค่าส่งเท่าไหร่,0
แกงส้มบูด,-1
เครื่องดื่มรสจัด,-1
รสจัดมาก,-1
จัดจ้านดี,1
ส่งยังไง,0
กินไรดี,0
มีอะไรกินบ้าง,0
อยากทานไอศกรีม,0
ชอบกินปลาแซลม่อน,1
วิธีการสั่ง,0
อยากสั่งข้าว,0
ค่าส่งเท่าไหร่,0
จ่ายเงินสดได้ไหม,0
ไม่มีคนขับหรอ,0
ขอช้อนส้อมด้วยนะ,0
ทอนเงินผิด,-1
คิดเงินผิดนะ,-1
ขอกินฟรีนะ,0
ขอจ่ายเงินสด,0
ขอโอนได้มั้ย,0
รำคาญมาก,-1
น่้ำ,0
ไม่น่ารัก,-1
ไม่สวย,-1
บ้าตาย,-1
โควิด,-1
ขนม,0
อาหาร,0
กับข้าว,0
หิวข้าว,-1
เครื่องดื่ม,0
น้ำหวาน,0
แกงส้ม,0
ร้านไกลไหม,0
ร้านอยู่ที่ไหน,0
มีที่นั่งมั้ย,0
ส้ม,0
มาต่อยกัน,-1
แดก,0
ไม่แดก,-1
เหม็นบูด,-1
เหม็น,-1
เหี้ย,-1
เชี่ย,-1
อุ้ย,0
มีจัดส่งมั้ย,0
delivery,0
มีเดลิเวอร์รี่มั้ย,0
ขอคอนแทค,0
ขอcontact,0
ติดต่อได้ทางไหน,0
ช่องทางติดต่อ,0
แนะนำขนม,0
แนะนำอาหาร,0
แนะนำเครื่องดื่ม,0
ขอสั่งอาหาร,0
หิวมาก,-1
มาก,0
ไม่มีโต๊ะเลย,-1
ไม่มีที่ว่าง,-1
โต๊ะ,0
ที่ว่าง,0
ไม่มีที่นั่ง,-1
ที่นั่ง,0
น้องบอท,0
เวลาเปิด,0
เปิดช้าจัง,-1
เปิดช้ามาก,-1
จัง,0
กิน,0
ปิดตอนไหน,0
เปิดกี่โมง,0
เวลาปิด,0
เปิดตอนไหน,0
มีอะไรน่าทานบ้าง,0
มีอะไรกินบ้าง,0
ดูเมนูหน่อย,0
เมนู,0
น่าร๊ากก,1
กำลังดี,1
น่าตำ,1
เจ๊ง,-1
เจ๋ง,1
ขุ่นพระ,0
ว้าว,0
คุณพระ,0
เละมาก,-1
มาก,0
เละเทะ,-1
รกมาก,-1
สกปรก,-1
น่าเกลียด,-1
สุดๆ,0
ทำอะไรอยู่,0
กำลังทำอะไร,0
ทำไร,0
บอทใช้งานยังไง,0
อาหารเจ,0
ไม่ตั้งใจทำ,-1
ขนส่ง,0
รับผิดชอบ,1
ทำผิดพลาด,-1
ไม่รับผิดชอบ,-1
ไม่เก่ง,-1
ไม่มีความรับผิดชอบ,-1
ไม่ได้เรื่อง,-1
มีความรับผิดชอบ,1
ไม่ผ่าน,-1
อาหารคลีน,0
ใจเย็น,0
หวานเจี๊ยบ,-1
เลว,-1
มืออาชีพมาก,1
ไม่อายบ้างหรอ,-1
แพงมาก,-1
แพงมั้ย,0
แพงไหม,0
โคตรแพง,-1
โกรธ,-1
โคตรเซียน,1
อย่างเซียนเลย,1
ไม่ธรรดมาเลยนะ,1
ธรรมดาเกินไป,-1
โคตรพิเศษ,1
วิเศษมาก,1
เหลือเชื่อ,0
มันเป็นไปไม่ได้,0
ไม่น่าเชื่อ,0
บ้าหน่า,0
กำลังดี,1
ทำไมช้าจัง,-1
ร้าน,0
ร้านค้า,0
มีกี่สาขา,0
ส่งช้า,-1
ส่งเร็วทันใจ,1
ส่งเร็วมาก,1
ไม่รู้เรื่องเลย,-1
ใช้ไม่ได้,-1
ไม่มีคุณภาพ,-1
วัตถุดิบ,0
ของเก่า,-1
ของไม่สด,-1
ไม่สะอาด,-1
เป็นไปได้ยาก,0
ค่อนข้างดี,1
ค่อนข้าง,0
เลือกปฏิบัติ,-1
หยาบมาก,-1
ไม่ยิ้มเลย,-1
สดใส,1
พูดไม่เพราะ,-1
เลอะเทอะ,-1
พนักงานยิ้มแย้มน่ารัก,1
พนักงาน,0
เสียงดังมาก,-1
ไม่ดูแลเลย,-1
ติดใจ,1
มีชื่อเสียง,1
แค่นี้จำไม่ได้เหรอ,-1
ช้าประจำ,-1
ไม่ดีพอ,-1
รู้งี้ไม่สั่งดีกว่า,-1
ผิดหวัง,-1
เสียความรู้สึก,-1
ประทับใจมากค่ะ,1
ข้าว,0
ส่งแบบไหน,0
ไม่สมบูรณ์,-1
จัง,0
น่าเบื่อ,-1
good afternoon,0
มีที่ป่าว,0
ฝันดี,0
ไปนอนแล้ว,0
มอนิ่ง,0
ไม่ซื้อแล้ว,-1
น่ารำคาญ,-1
พูดไม่รู้เรื่อง,-1
บายๆ,0
ลาก่อนนะ,0
อี๊,-1
ยี๊,-1
ขมไป,-1
จืดมาก,-1
จืดเกินไป,-1
แกงจืด,0
ใช้ยาก,-1
เลี่ยนเกินไป,-1
หวานเกินไป,-1
เผ็ดเกินไป,-1
หลอกลวง,-1
ลวงหลอก,-1
จังไร,-1
หรอยจังฮู้,1
ขี้ขโมย,-1
หรูหรา,1
เลิศหรู,1
ปังมาก,1
บ้งมาก,-1
หร่อยมาก,1
อย่อย,1
หรอยเกิน,1
หมดไวจัง,-1
รีบมาต่ะ,-1
แขบๆมา,-1
รสมือ,0
รสชาติ,0
ช้าอิตาย,-1
ช้าคาด,-1
ใครอ่ะ,0
แขบๆหิด,-1
มีเสน่ห์,1
ไม่หรอยเลย,-1
คุยไม่รู้เรื่อง,-1
แหลงไรนิ,0
ฉ่ำมาก,1
สะดวกมาก,1
บอทน้อย,0
ต้าวบอท,0
ไอเหี้ยบอท,-1
รส,0
ไอเวง,-1
ขาดแคลน,-1
ไอเวร,-1
ขอบคุณ,0
ด้อยคุณภาพ,-1
ไลน์บอท,0
เจ้าของร้าน,0
คนขาย,0
บอทคะ,0
น้องบอท,0
คุณภาพ,1
มีคุณภาพ,1
ไม่มีคุณภาพ,-1
ได้คุณภาพ,1
ไวมาก,1
ส่งไวมาก,1
ส่งไวดี,1
ร้านไกลจัง,-1
ร้านอยู่ไกลมากก,-1
ทำไมร้านอยู่ไกลโคตร,-1
